
53,	Nom_de_la_personne,							Name_of_Individual
65,	Other_remuneration,							Remuneration

657,	Name_of_Individual,							Name_of_Individual
657,	Position_Title,								Position_Title
657,	Number_of_Months,							Number_of_Months
657,	Remuneration,								Remuneration
657,	Expenses,								Expenses

659,	Name_NA,								Name_of_Individual
659,	Position,								Position_Title
659,	Number_of_Months,							Number_of_Months
659,	Remuneration,								Remuneration
659,	Expenses,								Expenses

67,	Name_of_Individual,							Name_of_Individual
67,	Position_Title,								Position_Title
67,	Number_of_Weeks_in_office,						Number_of_Months*
67,	Salaries_and_honoraria,							Remuneration
67,	Travel_expenses,							Expenses
67,	Other_remuneration,							Remuneration

686,	Name_of_Individual,							Name_of_Individual
686,	Position_Title,								Position_Title
686,	Number_of_Months,							Number_of_Months
686,	Remuneration,								Remuneration
686,	Expenses,								Expenses

7,	Name,									Name_of_Individual
7,	Position,								Position_Title
7,	#_of_months,								Number_of_Months
7,	Salary,									Remuneration
7,	Honoraria,								Remuneration
7,	Other_remuneration,							Remuneration
7,	Travel_expenses,							Expenses

711,	Name_of_Individual,							Name_of_Individual
711,	Position_Title,								Position_Title
711,	No._Of_Months,								Number_of_Months
711,	Salary_and_Honoraria,							Remuneration
711,	Travel_Expenses,							Expenses
711,	Other,									Remuneration*

725,	Name,									Name_of_Individual
725,	Position/Title,								Position_Title
725,	Months,									Number_of_Months
725,	Salaries_&_Honoraria,							Remuneration
725,	Travel,									Expenses

772,	Name_of_Individual,							Name_of_Individual
772,	Position,								Position_Title
772,	#_of_Months,								Number_of_Months
772,	Salary/Honoraria,							Remuneration
772,	Travel_Expenses,							Expenses
772,	Other,									Remuneration*

170,	Name_of_Individual,							Name_of_Individual
170,	Position,								Position_Title
170,	Number_of_Months,							Number_of_Months
170,	Salary,									Remuneration
170,	Honoraria,								Remuneration
170,	Travel_Expenses,							Expenses

208,	Name_of_Individual,							Name_of_Individual
208,	Position_Title,								Position_Title
208,	Number_of_Months,							Number_of_Months
208,	Remuneration,								Remuneration
208,	Expenses,								Expenses

357,	Name,									Name_of_Individual
357,	Position,								Position_Title
357,	#_of_Months_on_Council,							Number_of_Months
357,	Remuneration,								Remuneration
357,	Expenses,								Expenses

753,	Name,									Name_of_Individual
753,	Position_Title,								Position_Title
753,	Number_of_Months,							Number_of_Months
753,	Remuneration,								Remuneration
753,	Expenses,								Expenses

754,	Name_NA,								Name_of_Individual
754,	Position_Title,								Position_Title
754,	Number_of_Months,							Number_of_Months
754,	Salaries_and_Benefits,							Remuneration
754,	Honoraria,								Remuneration
754,	Travel,									Expenses

24,	Name,									Name_of_Individual
24,	Position,								Position_Title
24,	#_Mos,									Number_of_Months
24,	Honorarium,								Remuneration
24,	Salary,									Remuneration
24,	Travel,									Expenses
24,	Other_Remuneration,							Remuneration

262,	Name,									Name_of_Individual
262,	Position,								Position_Title
262,	Number_of_Months,							Number_of_Months
262,	Remuneration,								Remuneration
262,	Expenses,								Expenses

288,	Name_of_Individual,							Name_of_Individual
288,	Position,								Position_Title
288,	Number_of_Months,							Number_of_Months
288,	Remuneration,								Remuneration
288,	Expenses,								Expenses

296,	Name_NA,								Name_of_Individual
296,	Position,								Position_Title
296,	No._of_Months_In_Office,						Number_of_Months
296,	Remuneration,								Remuneration
296,	Expenses,								Expenses

309,	Chief_and_Council,							Name_of_Individual
309,	Title_NA,								Position_Title
309,	Months,									Number_of_Months
309,	Salary,									Remuneration
309,	Honoraria,								Remuneration
309,	Other,									Remuneration*
309,	Travel_Reimbursements,							Expenses

342,	Elected_Officials,							Name_of_Individual
342,	Title_NA,								Position_Title
342,	No._of_Months,								Number_of_Months
342,	Wages,									Remuneration
342,	Honoraruim/Travel,							Expenses
342,	Contracts,								Remuneration
342,	Other_Remuneration,							Remuneration

346,	Name_of_Individual,							Name_of_Individual
346,	Position,								Position_Title
346,	Number_of_Months,							Number_of_Months
346,	Salary/Honoraria,							Remuneration
346,	Expenses,								Expenses

368,	Name_of_Individual,							Name_of_Individual
368,	Position_Title,								Position_Title
368,	Number_of_Months,							Number_of_Months
368,	Remuneration,								Remuneration
368,	Expenses,								Expenses

403,	Name,									Name_of_Individual
403,	Position,								Position_Title
403,	Months,									Number_of_Months
403,	Salary,									Remuneration
403,	Travel,									Expenses

599,	Name_of_Individual,							Name_of_Individual
599,	Position_Title,								Position_Title
599,	Number_of_Months,							Number_of_Months
599,	Remuneration,								Remuneration
599,	Expenses,								Expenses

623,	Name,									Name_of_Individual
623,	Position_Title,								Position_Title
623,	Number_of_Months,							Number_of_Months
623,	Remuneration,								Remuneration
623,	Expenses,								Expenses

63,	IDENTIFICATION,								Name_of_Individual
63,	Title_NA,								Position_Title
63,	Nombre_de_mois,								Number_of_Months
63,	Salaires,								Remuneration
63,	Frais_de_voyages,							Expenses

682,	Name_of_Individual,							Name_of_Individual
682,	Position_Title,								Position_Title
682,	No._of_Months,								Number_of_Months
682,	Honoraria,								Remuneration
682,	Economic_Development_Salary,						Remuneration
682,	Social_Development_Salary,						Remuneration
682,	Expenses,								Expenses

720,	Name_of_Individual,							Name_of_Individual
720,	Position_Title,								Position_Title
720,	No._of_Months,								Number_of_Months
720,	Remuneration,								Remuneration
720,	Expenses,								Expenses

722,	Name_of_Individual,							Name_of_Individual
722,	Position_Title,								Position_Title
722,	No._of_Months,								Number_of_Months
722,	Remuneration,								Remuneration
722,	Expenses,								Expenses

139,	Name_of_Individual,							Name_of_Individual
139,	Position_Title,								Position_Title
139,	Number_of_Months,							Number_of_Months
139,	Base_Salary,								Remuneration
139,	Benefits_for_all_Staff,							Remuneration
139,	Seniority_Award,							Remuneration
139,	Travel_Allowance,							Expenses
139,	Severance_Calculation_Accruing,						Remuneration
139,	Travel_Meeting_Expense,							Expenses

151,	Name_of_Individual,							Name_of_Individual
151,	Position_Title,								Position_Title
151,	Number_of_Months,							Number_of_Months
151,	Remuneration,								Remuneration
151,	Expenses,								Expenses

373,	Name_NA,								Name_of_Individual
373,	Position,								Position_Title
373,	Number_of_Months,							Number_of_Months
373,	Salary,									Remuneration
373,	Honoraria,								Remuneration
373,	Travel__Pension_and_Other_Remuneration,					Expenses*

456,	Chief_and_Council,							Name_of_Individual
456,	Title_NA,								Position_Title
456,	Number_of_Months,							Number_of_Months
456,	Salary,									Remuneration
456,	Special_Meetings,							Expenses
456,	Cell_Phone,								Expenses
456,	Travel_Expense,								Expenses

546,	Name_NA,								Name_of_Individual
546,	Position,								Position_Title
546,	Number_of_Months,							Number_of_Months
546,	Salary_and_honoraria,							Remuneration
546,	Travel_expenses,							Expenses
546,	Other_remuneration,							Remuneration

576,	Name,									Name_of_Individual
576,	Position/Title,								Position_Title
576,	Number_of_Months,							Number_of_Months
576,	Remuneration,								Remuneration
576,	Expenses,								Expenses

594,	Name_of_Individual,							Name_of_Individual
594,	Position_Title,								Position_Title
594,	Number_of_Months,							Number_of_Months
594,	Salary_and_Honoraria,							Remuneration
594,	Travel_Expenses,							Expenses
594,	Other_Renumeration,							Remuneration

768,	Name_of_Individual,							Name_of_Individual
768,	Position_Title,								Position_Title
768,	Number_of_Months,							Number_of_Months
768,	Salary,									Remuneration
768,	Honoraria,								Remuneration
768,	Other_Remuneration,							Remuneration
768,	Total_Travel_Expenses,							Expenses

157,	Name_of_Individual,							Name_of_Individual
157,	Position_Title,								Position_Title
157,	Number_of_Months,							Number_of_Months
157,	Remuneration,								Remuneration
157,	Expenses,								Expenses

19,	Chief/Council_Member,							Name_of_Individual
19,	Title_NA,								Position_Title
19,	Months,									Number_of_Months
19,	Salary,									Remuneration
19,	Honoraria,								Remuneration
19,	Travel_Expenses,							Expenses
19,	Other_Remuneration,							Remuneration

541,	Name,									Name_of_Individual
541,	Position_Title,								Position_Title
541,	Number_of_Months,							Number_of_Months
541,	Remuneration,								Remuneration
541,	Expenses,								Expenses

11,	Name,									Name_of_Individual
11,	Position,								Position_Title
11,	Term_(in_months),							Number_of_Months
11,	Salary,									Remuneration
11,	Honoraria,								Remuneration
11,	Travel,									Expenses
11,	Other,									Remuneration*

124,	Name_of_Individual,							Name_of_Individual
124,	Position_Title,								Position_Title
124,	Number_of_Months,							Number_of_Months
124,	Remuneration,								Remuneration
124,	Expenses,								Expenses

128,	Name,									Name_of_Individual
128,	Position,								Position_Title
128,	Duration_(Months),							Number_of_Months
128,	Salary/Honoraria,							Remuneration
128,	Travel,									Expenses
128,	Other,									Remuneration*

142,	Name_of_Individual,							Name_of_Individual
142,	Position_Title,								Position_Title
142,	Number_of_Months,							Number_of_Months
142,	Remuneration,								Remuneration
142,	Expenses,								Expenses

168,	Name_of_Individual,							Name_of_Individual
168,	Position,								Position_Title
168,	Number_of_Months,							Number_of_Months
168,	Remuneration,								Remuneration
168,	Expenses,								Expenses

300,	Name_of_Individual,							Name_of_Individual
300,	Position,								Position_Title
300,	Number_of_Months,							Number_of_Months
300,	Remuneration,								Remuneration
300,	Expenses,								Expenses

308,	Name_NA,								Name_of_Individual
308,	Title_NA,								Position_Title
308,	Number_of_Months,							Number_of_Months
308,	Salary_and_Honoraria,							Remuneration
308,	Travel_Expenses,							Expenses
308,	Other,									Remuneration*

453,	Chief_and_Council,							Name_of_Individual
453,	Title_NA,								Position_Title
453,	Number_of_Months,							Number_of_Months
453,	Salary_&_Honoraria,							Remuneration
453,	Travel_&_Other,								Expenses

121,	Name_NA,								Name_of_Individual
121,	Title_NA,								Position_Title
121,	Number_of_Months,							Number_of_Months
121,	Total_honorarium,							Remuneration
121,	Life_and_health,							Remuneration
121,	Travel_expenses,							Expenses*

195,	Name_of_Individual,							Name_of_Individual
195,	Position_Title,								Position_Title
195,	Number_of_Months,							Number_of_Months
195,	Remuneration,								Remuneration
195,	Expenses,								Expenses

20,	Name_of_Individual,							Name_of_Individual
20,	Position,								Position_Title
20,	#_of_Months,								Number_of_Months
20,	Remuneration,								Remuneration
20,	Expenses,								Expenses

226,	Name_of_Individual,							Name_of_Individual
226,	Position_Title,								Position_Title
226,	Number_of_Months,							Number_of_Months
226,	Remuneration,								Remuneration
226,	Expenses,								Expenses

289,	Name,									Name_of_Individual
289,	Position,								Position_Title
289,	Number_of_Months,							Number_of_Months
289,	Wages_&_Honoraria,							Remuneration
289,	Meetings_&_Travel,							Expenses
289,	Other,									Remuneration*

351,	Name_NA,								Name_of_Individual
351,	Title_NA,								Position_Title
351,	#_of_Months,								Number_of_Months
351,	Honorarium,								Remuneration
351,	Other_Per_Diems,							Remuneration*
351,	Travel,									Expenses
351,	Other,									Remuneration*

367,	Name,									Name_of_Individual
367,	Position,								Position_Title
367,	Length_of_Service,							Number_of_Months
367,	Salary,									Remuneration
367,	Honoraria,								Remuneration
367,	Meetings_&_Travel,							Expenses
367,	Other,									Remuneration*

381,	Name,									Name_of_Individual
381,	Position,								Position_Title
381,	Length_of_Service,							Number_of_Months
381,	Salary/Council_Component,						Remuneration
381,	Meeting_&_Honorariums,							Remuneration*
381,	Travel,									Expenses
381,	Other,									Remuneration*

382,	Name_of_Individual,							Name_of_Individual
382,	Position_Title,								Position_Title
382,	Number_of_Months,							Number_of_Months
382,	Remuneration,								Remuneration
382,	Expenses,								Expenses

751,	Name,									Name_of_Individual
751,	Position_Title,								Position_Title
751,	Number_of_Months,							Number_of_Months
751,	Remuneration,								Remuneration
751,	Expenses,								Expenses

752,	Name,									Name_of_Individual
752,	Position_Title,								Position_Title
752,	Number_of_Months,							Number_of_Months
752,	Remuneration,								Remuneration
752,	Expenses,								Expenses

770,	Name,									Name_of_Individual
770,	Position_Title,								Position_Title
770,	Number_of_Months,							Number_of_Months
770,	Remuneration,								Remuneration
770,	Expenses,								Expenses

149,	Name_of_Individual,							Name_of_Individual
149,	Position_Title,								Position_Title
149,	Number_of_Months,							Number_of_Months
149,	Remuneration,								Remuneration
149,	Expenses,								Expenses

152,	Name_of_Individual,							Name_of_Individual
152,	Position_Title,								Position_Title
152,	Number_of_Months,							Number_of_Months
152,	Remuneration,								Remuneration
152,	Expenses,								Expenses

158,	Name_of_Individual,							Name_of_Individual
158,	Position_Title,								Position_Title
158,	Number_of_Months,							Number_of_Months
158,	Remuneration,								Remuneration
158,	Expenses,								Expenses

159,	Name_NA,								Name_of_Individual
159,	Position_Title,								Position_Title
159,	Number_of_Months,							Number_of_Months
159,	Remuneration,								Remuneration
159,	Expenses,								Expenses

173,	Name_of_Individual,							Name_of_Individual
173,	Position/Title,								Position_Title
173,	Number_of_Months,							Number_of_Months
173,	Remuneration,								Remuneration
173,	Expenses,								Expenses

23,	Name,									Name_of_Individual
23,	Position,								Position_Title
23,	Band_Council_Salaried_Position,						Drop
23,	Number_of_Months,							Number_of_Months
23,	Band_Council_Honoraria,							Remuneration
23,	Board_Director_Fees,							Remuneration*
23,	Band_Salary,								Remuneration
23,	Pension_Premiums,							Remuneration
23,	Chief_&_Council_Travel,							Expenses
23,	Contractor_Payments_&_Rent,						Remuneration
23,	Staff_Travel_&_Other,							Expenses*

277,	Name_NA,								Name_of_Individual
277,	Position,								Position_Title
277,	Number_of_Months,							Number_of_Months
277,	Remuneration,								Remuneration
277,	Expenses,								Expenses

279,	Name_of_Individual,							Name_of_Individual
279,	Position,								Position_Title
279,	Number_of_Months,							Number_of_Months
279,	Salary,									Remuneration
279,	Honoraria,								Remuneration
279,	Other,									Remuneration*
279,	Travel,									Expenses

283,	Name_of_Individual,							Name_of_Individual
283,	Position,								Position_Title
283,	Number_of_Months,							Number_of_Months
283,	Remuneration,								Remuneration
283,	Expenses,								Expenses

298,	Name_of_Individual,							Name_of_Individual
298,	Position,								Position_Title
298,	Number_of_Months,							Number_of_Months
298,	Remuneration,								Remuneration
298,	Expenses,								Expenses

303,	Name_NA,								Name_of_Individual
303,	Title_NA,								Position_Title
303,	Number_of_Months,							Number_of_Months
303,	Salary,									Remuneration
303,	Honoraria,								Remuneration
303,	Travel_Expenses,							Expenses
303,	Other,									Remuneration*

314,	Name_of_Individual,							Name_of_Individual
314,	Position_Title,								Position_Title
314,	Number_of_Months,							Number_of_Months
314,	Remuneration,								Remuneration
314,	Expenses,								Expenses

380,	Name,									Name_of_Individual
380,	Position,								Position_Title
380,	Number_of_Months,							Number_of_Months
380,	Salary_&_Honoraria,							Remuneration
380,	Travel_&_Meetings,							Expenses
380,	Other,									Remuneration*

401,	Name,									Name_of_Individual
401,	Position,								Position_Title
401,	#_of_Months,								Number_of_Months
401,	Salaries/Honoraria,							Remuneration
401,	Phone_Allowance,							Expenses
401,	Travel,									Expenses

434,	Name,									Name_of_Individual
434,	Position,								Position_Title
434,	#_months,								Number_of_Months
434,	Wages,									Remuneration
434,	Other_Remuneration,							Remuneration
434,	Travel_and_Expenses,							Expenses

545,	Name_of_Individual,							Name_of_Individual
545,	Position_Title,								Position_Title
545,	Number_of_Months,							Number_of_Months
545,	Actual_Salary,								Remuneration
545,	Other_Remuneration_Non_Monetary_Pension,				Remuneration
545,	Other_Remuneration_Non_Monetary_Benefits,				Remuneration
545,	Other_Remuneration,							Remuneration
545,	Other_Remuneration_Honorariums,						Remuneration
545,	Expenses_Reimbursed_as_part_of_Other_Remuneration,			Remuneration
545,	Other_Remuneration_Travel,						Expenses
545,	Expenses_Reimbursed_as_part_of_Other_Remuneration_Travel,		Expenses
545,	Other_Remuneration_Training,						Remuneration
545,	Expenses_Reimbursed_as_part_of_Training_Remuneration,			Remuneration

570,	Name,									Name_of_Individual
570,	Position/Title,								Position_Title
570,	#_of_Months,								Number_of_Months
570,	Salary,									Remuneration
570,	Council_Honoraria,							Remuneration
570,	Mileage_Expense,							Expenses
570,	Meetings_&_Travel_Expense,						Expenses
570,	Project_Management_&_Other,						Remuneration*

571,	Name_of_Individual,							Name_of_Individual
571,	Position_Title,								Position_Title
571,	Number_of_Months,							Number_of_Months
571,	Remuneration,								Remuneration
571,	Expenses,								Expenses

640,	Name_of_Individual,							Name_of_Individual
640,	Position_Title,								Position_Title
640,	Number_of_Months,							Number_of_Months
640,	Remuneration,								Remuneration
640,	Expenses,								Expenses

757,	Name_of_Individual,							Name_of_Individual
757,	Position_Title,								Position_Title
757,	Number_of_Months,							Number_of_Months
757,	Salary,									Remuneration
757,	Honoraria,								Remuneration
757,	Other_Remuneration,							Remuneration
757,	Travel_Expenses,							Expenses

764,	Name,									Name_of_Individual
764,	Position,								Position_Title
764,	Number_of_Months,							Number_of_Months
764,	Remuneration,								Remuneration
764,	Expenses,								Expenses

766,	Name,									Name_of_Individual
766,	Position_Title,								Position_Title
766,	Number_of_Months,							Number_of_Months
766,	Remuneration,								Remuneration
766,	Expenses,								Expenses

780,	Name,									Name_of_Individual
780,	Position_Title,								Position_Title
780,	Number_of_Months,							Number_of_Months
780,	Remuneration,								Remuneration
780,	Expenses,								Expenses

13,	Name,									Name_of_Individual
13,	Position,								Position_Title
13,	#_of_months,								Number_of_Months
13,	Salary,									Remuneration
13,	Honoraria,								Remuneration
13,	Other_remuneration,							Remuneration
13,	Travel_expenses,							Expenses

269,	Individual,								Name_of_Individual
269,	Position,								Position_Title
269,	#_of_months,								Number_of_Months
269,	Remuneration,								Remuneration
269,	Expenses,								Expenses

281,	Name_NA,								Name_of_Individual
281,	Title_NA,								Position_Title
281,	Number_of_Months,							Number_of_Months
281,	Salary_and_Honoraria,							Remuneration
281,	Travel_Expenses,							Expenses
281,	Other,									Remuneration*

290,	Name,									Name_of_Individual
290,	Position,								Position_Title
290,	Months,									Number_of_Months
290,	Honorarium,								Remuneration
290,	Travel,									Expenses

393,	Chief_and_Council,							Name_of_Individual
393,	Title_NA,								Position_Title
393,	Number_of_Months,							Number_of_Months
393,	Salary,									Remuneration
393,	Other,									Remuneration*
393,	Expenses,								Expenses

558,	Name,									Name_of_Individual
558,	Title/Position,								Position_Title
558,	#_of_Mths,								Number_of_Months
558,	Honoraria,								Remuneration
558,	Travel_Expense,								Expenses
558,	Other_Remuneration,							Remuneration

589,	Name_NA,								Name_of_Individual
589,	Position,								Position_Title
589,	Number_of_Months,							Number_of_Months
589,	Salary,									Remuneration
589,	Expenses,								Expenses
589,	Honoraria,								Remuneration

709,	Name_of_Individual,							Name_of_Individual
709,	Position_Title,								Position_Title
709,	#_of_Months,								Number_of_Months
709,	Salary_and_Honoraria,							Remuneration
709,	Travel_Expenses,							Expenses
709,	Other_Remuneration,							Remuneration

761,	Name_of_Individual,							Name_of_Individual
761,	Position_Title,								Position_Title
761,	Number_of_Months,							Number_of_Months
761,	Remuneration,								Remuneration
761,	Expenses,								Expenses

88,	Name_NA,								Name_of_Individual
88,	Chefs_et_conseillers,							Position_Title
88,	Variable_ou_Service,							Drop
88,	Nombre_de_mois,								Number_of_Months
88,	Honoraires_salaires,							Remuneration
88,	Frais_de_voyage,							Expenses

147,	Name_of_Individual,							Name_of_Individual
147,	Position_Title,								Position_Title
147,	Number_of_Months,							Number_of_Months
147,	Remuneration,								Remuneration
147,	Expenses,								Expenses

197,	Name_of_Individual,							Name_of_Individual
197,	Position_Title,								Position_Title
197,	Number_of_Months,							Number_of_Months
197,	Remuneration,								Remuneration
197,	Expenses,								Expenses

242,	Name_of_Individual,							Name_of_Individual
242,	Position_Title,								Position_Title
242,	Number_of_Months,							Number_of_Months
242,	Remuneration,								Remuneration
242,	Expenses,								Expenses

266,	Individual,								Name_of_Individual
266,	Position,								Position_Title
266,	#_of_months,								Number_of_Months
266,	Remuneration,								Remuneration
266,	Expenses,								Expenses

272,	Name_of_Individual,							Name_of_Individual
272,	Position/Title,								Position_Title
272,	Number_of_Months,							Number_of_Months
272,	Salary_and_Honoraria,							Remuneration
272,	Travel_Expenses,							Expenses
272,	Other_Remuneration,							Remuneration

297,	Name_of_Individual,							Name_of_Individual
297,	Position/Title,								Position_Title
297,	Number_of_Months,							Number_of_Months
297,	Salary_and_Honoraria,							Remuneration
297,	Travel_Expenses,							Expenses
297,	Other_Remuneration,							Remuneration

312,	Name_of_Individual,							Name_of_Individual
312,	Position,								Position_Title
312,	Number_of_Months,							Number_of_Months
312,	Remuneration,								Remuneration
312,	Expenses,								Expenses

32,	Name,									Name_of_Individual
32,	Title,									Position_Title
32,	No._of_Months,								Number_of_Months
32,	Remuneration,								Remuneration
32,	Travel_Expenses,							Expenses

387,	Chief_and_Council,							Name_of_Individual
387,	Title,									Position_Title
387,	Number_of_Months,							Number_of_Months
387,	Wages,									Remuneration
387,	Per_Diems,								Remuneration*
387,	Travel,									Expenses

469,	Chief_and_Council,							Name_of_Individual
469,	Title_NA,								Position_Title
469,	#_of_Months,								Number_of_Months
469,	Salary_&_Honoraria,							Remuneration
469,	Travel,									Expenses

282,	Name,									Name_of_Individual
282,	Position,								Position_Title
282,	Number_of_Months,							Number_of_Months
282,	Remuneration,								Remuneration
282,	Expenses,								Expenses

356,	Name,									Name_of_Individual
356,	Position,								Position_Title
356,	#_of_Months_on_Council,							Number_of_Months
356,	Remuneration,								Remuneration
356,	Expenses,								Expenses
356,	Other,									Remuneration*

400,	Name_NA,								Name_of_Individual
400,	Elected_Official,							Position_Title
400,	Time_in_Office_during_2013-2014_fiscal_year,				Number_of_Months*
400,	Remuneration_(Band),							Remuneration
400,	Remuneration_(Other),							Remuneration
400,	Travel/Expenses_(Band),							Expenses
400,	Travel/Expenses_(Other),						Expenses

756,	Name,									Name_of_Individual
756,	Position,								Position_Title
756,	Number_of_Months,							Number_of_Months
756,	Salary,									Remuneration
756,	Honoraria,								Remuneration
756,	Travel_Expenses,							Expenses

762,	Name_of_Individual,							Name_of_Individual
762,	Title_NA,								Position_Title
762,	#_of_Months,								Number_of_Months
762,	Salary/Honoraria,							Remuneration
762,	Travel_Expenses,							Expenses
762,	Other,									Remuneration*

176,	Name_of_Individual,							Name_of_Individual
176,	Position_Title,								Position_Title
176,	Number_of_Months,							Number_of_Months
176,	Remuneration,								Remuneration
176,	Expenses,								Expenses

275,	Name_of_Individual,							Name_of_Individual
275,	Position_Title,								Position_Title
275,	Number_of_Months,							Number_of_Months
275,	Remuneration,								Remuneration
275,	Expenses,								Expenses

284,	Name_NA,								Name_of_Individual
284,	Position,								Position_Title
284,	Number_of_Months,							Number_of_Months
284,	Remuneration,								Remuneration
284,	Expenses,								Expenses

366,	Name,									Name_of_Individual
366,	Position,								Position_Title
366,	Number_of_Months,							Number_of_Months
366,	Salary/Honoraria,							Remuneration
366,	Travel/Meetings,							Expenses
366,	Other_Remuneration,							Remuneration*

547,	Name_of_Individual,							Name_of_Individual
547,	Position_Title,								Position_Title
547,	Number_of_Months,							Number_of_Months
547,	Remuneration,								Remuneration
547,	Expenses,								Expenses

609,	Name_of_Individual,							Name_of_Individual
609,	Position_Title,								Position_Title
609,	No._of_Months,								Number_of_Months
609,	Remuneration,								Remuneration
609,	Expenses,								Expenses

270,	Name_NA,								Name_of_Individual
270,	Position,								Position_Title
270,	Number_of_Months,							Number_of_Months
270,	Remuneration,								Remuneration
270,	Expenses,								Expenses

134,	Name_of_Individual,							Name_of_Individual
134,	Position_Title,								Position_Title
134,	Number_of_Months,							Number_of_Months
134,	Remuneration,								Remuneration
134,	Expenses,								Expenses

145,	Name_of_Individual,							Name_of_Individual
145,	Position_Title,								Position_Title
145,	Number_of_Months,							Number_of_Months
145,	Chief_and_Councillor_Remuneration,					Remuneration
145,	Other_Remuneration,							Remuneration
145,	Travel_Expenses,							Expenses

239,	Name_NA,								Name_of_Individual
239,	Title_NA,								Position_Title
239,	#_of_Months,								Number_of_Months
239,	Acting_as_an_Elected_Official,						Remuneration
239,	Acting_as_an_Officer,							Remuneration
239,	Expenses,								Expenses

372,	Name_NA,								Name_of_Individual
372,	Title_NA,								Position_Title
372,	Number_of_Months,							Number_of_Months
372,	Salary_Expense,								Remuneration
372,	Benefits,								Remuneration
372,	Regular_Travel_Expense,							Expenses
372,	Self_Government_Travel_Expense,						Expenses

432,	Name_NA,								Name_of_Individual
432,	Title_NA,								Position_Title
432,	Number_of_Months,							Number_of_Months
432,	Remuneration,								Remuneration
432,	Expenses,								Expenses

278,	Chief/Council_Member,							Name_of_Individual
278,	Title_NA,								Position_Title
278,	Number_of_Months,							Number_of_Months
278,	Salary_and_Honoraria,							Remuneration
278,	Travel_Expenses,							Expenses
278,	Other_Remuneration,							Remuneration

758,	Name_of_Individual,							Name_of_Individual
758,	Position_Title,								Position_Title
758,	Number_of_Months,							Number_of_Months
758,	Annual_Salary,								Remuneration
758,	Taxable_Earnings/honoraria,						Remuneration
758,	Other_Remuneration_Travel,						Remuneration

207,	Name_of_Individual,							Name_of_Individual
207,	Position_Title,								Position_Title
207,	Number_of_Months,							Number_of_Months
207,	Remuneration,								Remuneration
207,	Expenses,								Expenses

146,	Chief/Council_Member,							Name_of_Individual
146,	Position_Title,								Position_Title
146,	Number_of_Months,							Number_of_Months
146,	Salary,									Remuneration
146,	Honorarium,								Remuneration
146,	Travel_and_other_expenses,						Expenses

156,	Name_of_Individual,							Name_of_Individual
156,	Position_Title,								Position_Title
156,	Number_of_Months,							Number_of_Months
156,	Remuneration,								Remuneration
156,	Expenses,								Expenses

185,	Name_of_Individual,							Name_of_Individual
185,	Position_Title,								Position_Title
185,	Number_of_Months,							Number_of_Months
185,	Remuneration,								Remuneration
185,	Expenses,								Expenses

190,	Name_of_Individual,							Name_of_Individual
190,	Title_NA,								Position_Title
190,	No._of_Months,								Number_of_Months
190,	Salary,									Remuneration
190,	Honoraria,								Remuneration
190,	Total_Expenses,								Expenses

263,	Name_NA,								Name_of_Individual
263,	Position,								Position_Title
263,	Number_of_Months,							Number_of_Months
263,	Remuneration,								Remuneration
263,	Expenses,								Expenses

274,	Name_of_Individual,							Name_of_Individual
274,	Position/Title,								Position_Title
274,	Number_of_Months,							Number_of_Months
274,	Salary_and_Honoraria,							Remuneration
274,	Travel_Expenses,							Expenses
274,	Other_Remuneration,							Remuneration

276,	Name,									Name_of_Individual
276,	Position,								Position_Title
276,	Number_of_Months,							Number_of_Months
276,	Salary_and_Honoraria,							Remuneration
276,	Travel_Expenses,							Expenses
276,	Other_Remuneration,							Remuneration

299,	Name_of_Individual,							Name_of_Individual
299,	Position/Title,								Position_Title
299,	Number_of_Months,							Number_of_Months
299,	Salary,									Remuneration
299,	Travel,									Expenses
299,	Other_Remuneration,							Remuneration

307,	Name_NA,								Name_of_Individual
307,	Position,								Position_Title
307,	Number_of_Months,							Number_of_Months
307,	Salary,									Remuneration
307,	Honoraria,								Remuneration
307,	Other_Remuneration,							Remuneration
307,	Travel_Expenses,							Expenses

355,	Name_NA,								Name_of_Individual
355,	Position/Title,								Position_Title
355,	Number_of_months,							Number_of_Months
355,	Remuneration,								Remuneration
355,	Expenses,								Expenses

397,	Name,									Name_of_Individual
397,	Position,								Position_Title
397,	Months,									Number_of_Months
397,	Salary,									Remuneration
397,	Honoraria,								Remuneration
397,	Travel,									Expenses

443,	Name,									Name_of_Individual
443,	Position,								Position_Title
443,	#_months,								Number_of_Months
443,	Remuneration_(Federal_Government_Funds),				Remuneration
443,	Remuneration_(Own_Source_Revenue),					Remuneration
443,	Expenses_(Federal_Government_Funds),					Expenses
443,	Expenses_(Own_Source_Revenue),						Expenses

464,	Name,									Name_of_Individual
464,	Position,								Position_Title
464,	#_months,								Number_of_Months
464,	Remuneration,								Remuneration
464,	Expenses,								Expenses

215,	Name,									Name_of_Individual
215,	Title_NA,								Position_Title
215,	Number_of_Months,							Number_of_Months
215,	Salary,									Remuneration
215,	Pension/Benefits,							Remuneration
215,	Travel,									Expenses

280,	Name_NA,								Name_of_Individual
280,	Title_NA,								Position_Title
280,	Number_of_Months,							Number_of_Months
