
53,			Nation_Micmac_de_Gespeg,	Raymond_Chabot_Grant_Thornton
Nom_de_la_personne,	Titre_du_poste,	Nombre_de_mois,	Salaires_et_honoraires,	Autres_rémunérations,	Frais_de_voyage
Basque_Johanne,		Conseillére,	12,		13780,			28157,			1445
Jean_Johanne,		Conseillére,	12,		13780,			12098,			1292
Jeannotte_Manon,	Conseillére,	12,		13780,			12569,			4424
Shaw_Terry,		Conseiller,	12,		12562,			39823,			4411
Basque_Danny,		Conseiller,	12,		13780,			0,			12159
Jeannotte_Claude,	Chef,		12,		28600,			33800,			22890
Langlois_Kevin,		Conseiller,	12,		13780,			13280,			2015
Jeannotte_Monique,	Conseillére,	12,		13780,			0,			0

76,				Pekuakamiulnuatsh_Takuhikan,	Deloitte_LLP
Name_NA,			Fonction,				Nombre_de_mois,	Salaires,	Autres_rémunérations,	Advantages_sociaux,	Frais_de_voyage
Dominique_Gilbert,		Chef,					10,		79105,		0,			12755,			12142
Moar_Clifford,			Chef,					2,		17275,		7973,			2870,			2108
Bégin_Florent,			Vice-chef,				2,		15590,		4863,			3002,			2713
Buckell_Johanna,		Conseillére_délégué,			2,		12929,		3614,			3050,			60
Courtois_Gilbert,		Vice-chef,				2,		10309,		8518,			285,			0
Courtois_Patrick,		Conseiller,				10,		45297,		4589,			9265,			1658
Éfienne_Marjolaine,		Vice-chef_aux_affaires_extrérieures,	10,		45297,		4704,			7669,			10359
Germain_Jonathan,		Conseiller,				10,		45297,		4589,			9242,			2983
Germain_Stéphane,		Vice-chef_aux_relations_communautaires,	10,		45297,		4704,			8141,			1191
Poul_Jean-Claude,		Conseiller_délégué,			2,		12459,		4892,			2096,			0
Robertson_Nelson,		Conseiller_délégué,			2,		12929,		6304,			2176,			698
Roussaau_Julie,			Conseillére,				10,		45297,		4589,			9100,			7990
Tremblay_Jeannine,		Conseillér_délégué,			2,		12929,		12520,			2488,			0
Verreauilt_Charles-Edouard,	Conseiller,				10,		45297,		4589,			9217,			3012

77,			Conseil_des_Atikamekw_de_Wemotaci,	Deloitte_LLP
Nom,			Titre_du_poste,	Nombre_de_mois/semaines,	Salaires,	Frais_de_voyage

124,			Big_Grassy_River_First_Nation,	BDO_Canada_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Carl_Tuesday,		Chief,		12,			75120,		13744
Carol_Copenace,		Councillor,	12,			64257,		19488
Chris_Jack,		Councillor,	12,			63192,		15809
James_Comegan,		Councillor,	12,			73760,		15612
Lynn_Indian,		Councillor,	12,			51246,		9338
Jeff_Morrison,		Councillor,	12,			12000,		0

128,			Naicatchewenin_First_Nation,	BDO_Canada_LLP
Name,			Position,	Duration_(Months),	Salary/Honoraria,	Travel,	Other
Wayne_Smith,		Chief,		12,			77055,			28025,	4000
Donald_Smith,		Council,	12,			15600,			1326,	1000
Gary_Smith,		Council,	12,			15600,			1300,	1000
Adrian_Snowball,	Council,	12,			15280,			1244,	1000
Norma_Smith,		Council,	3,			3900,			330,	300

142,			Fort_Albany_First_Nation,	Ross_Pope_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Rex_Knapaysweet,	Chief,		12,			71999,		51903
Thomas_Scott,		Deputy_Chief,	12,			55571,		5402
Robert_Nakogee,		Councilor,	12,			8800,		0
Jackie_Kataquapit,	Councilor,	12,			9600,		3473
Lucy_Sutherland,	Councilor,	12,			9600,		0
Martha_Sutherland,	Councilor,	12,			9600,		3932
Joseph_Wheesk,		Councilor,	12,			9600,		2598
Mary_Sutherland,	Councilor,	12,			9600,		355
Gabriel_Sutherland_Sr,	Councilor,	12,			9600,		2215

168,			Munsee_-_Delaware_Nation,	Collins_Barrow_LLP,	*
Name_of_Individual,	Position,		Number_of_Months,	Remuneration,	Expenses
Patrick_Waddilove,	Chief,			2,			619.90,		25.91
Rose_Snake,		Acting_Chief,		2,			0,		0
Roger_Thomas,		Chief,			8,			1639.31,	6148.42
Rose_Snake,		Head_Councillor,	12,			15965.29,	846.36
Frank_Cooper,		Councillor,		12,			23341.89,	3164.90
Leander_Snake,		Councillor,		12,			6667.71,	383.64
Dean_Snake,		Councillor,		12,			51090.95,	6356.50

300,			Red_Sucker_Lake_First_Nation,	Collins_Barrow_LLP
Name_of_Individual,	Position,	Number_of_Months,	Remuneration,	Expenses
Les_Harper,		Chief,		12,			61736,		31956
Lester_Harper,		Councillor,	12,			21990,		14825
Sam_Knott,		Councillor,	12,			22018,		15000
George_Harper,		Councillor,	10,			13408,		11284
Clifford_Harper,	Councillor,	3,			3987,		0
Goliath_Harper,		Councillor,	12,			24155,		15175
Peter_Harper,		Councillor,	12,			17870,		16833
Betty_Dan,		Councillor,	10,			15183,		12895
Vincent_Simms,		Councillor,	3,			6907,		0

308,			Barren_Lands_First_Nation,	Zaplitny_&_Zamrykut,	*
Name_NA,		Title_NA,	Number_of_Months,	Salary_and_Honoraria,	Travel_Expenses,	Other
Delaphine_Bighetty,	Chief,		1,			2150,			0,			0
Michael_Sewap,		Chief,		11,			47342,			22561,			1679
Roy_Bighetty,		Councillor,	12,			50383,			21908,			3613
Billy_Linklater_Sr,	Councillor,	12,			48515,			20639,			683
Robert_Merasty,		Councillor,	12,			46644,			21023,			6833

453,			Lubicon_Lake_Band,	Doyle_&_Company
Chief_and_Council,	Title_NA,	Number_of_Months,	Salary_&_Honoraria,	Travel_&_Other
Billy_Joe_Laboucan,	Chief,		12,			38708,			27404
Joe_Auger,		Councillor,	12,			37889,			30348
Brian_Laboucan,		Councillor,	12,			38458,			29270
Mike_Ominayak,		Councillor,	12,			38024,			29598
Cheryl_McMann,		Councillor,	12,			38708,			26770
Irene_Laboucan,		Councillor,	12,			38480,			19954

121,				Six_Nations_of_the_Grand_River,		KPMG_LLP,	*
Name_NA,			Title_NA,	Number_of_Months,	Total_honorarium,	Life_and_health,	Travel_expenses
Chief_Montour,			Chief,		8,			54514,			1320,			8730
Chief_Hill,			Chief,		4,			21850,			409,			4649
Terry_General,			Councilor,	4,			11536,			452,			3100
Carl_Hill,			Councilor,	12,			37592,			3407,			1561
David_Hill,			Councilor,	12,			37592,			883,			1449
Gail_Ava_Hill,			Councilor,	8,			26056,			760,			10498
Mark_Hill,			Councilor,	12,			37592,			1086,			1213
Darryl_Hill,			Councilor,	12,			37592,			2208,			12610
Sherri-Lynn_Hill_Pierce,	Councilor,	4,			11536,			1024,			0
Robert_Johnson,			Councilor,	12,			37592,			2208,			1708
Ross_Johnson,			Councilor,	8,			26056,			1382,			4131
Roger_Jonathan,			Councilor,	12,			37592,			1086,			0
Wray_Maracle,			Councilor,	12,			37592,			3407,			1041
Helen_Miller,			Councilor,	12,			37592,			878,			8228
Lewis_Staats,			Councilor,	12,			37592,			1957,			4583
Melba_Thomas,			Councilor,	12,			37592,			831,			217

195,			Pic_Mobert_First_Nation,	MNP_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Johanna_Desmoulin,	Chief,		12,			76025,		12267
Christopher_Bananish,	Councillor,	4,			30706,		1859
James_Kwissiwa,		Councillor,	4,			1320,		2618
Shawn_Desmoulin,	Councillor,	4,			413,		1787
John_Kwissiwa,		Councillor,	12,			12706,		8758
Stanley_Sabourin,	Councillor,	12,			15694,		9074
Wayne_Sabourin,		Councillor,	12,			93293,		8102
Paul_Kwissiwa,		Councillor,	8,			7660,		3917
Louis_Kwissiwa,		Councillor,	8,			14295,		3629
Clyde_Jacobs,		Councillor,	8,			51190,		8609
Jeff_Desmoulin,		Councillor,	8,			9000,		1376
Vern_McWatch,		Councillor,	8,			8125,		713
Pamela_Bananish,	Councillor,	12,			18029,		4087

20,			Annapolis_Valley_First_Nation,	BDO_Canada_LLP
Name_of_Individual,	Position,	#_of_Months,	Remuneration,	Expenses
Janette_Peterson,	Chief,		12,		123414,		24450
Lawrence_Toney,		Councillor,	9,		92164,		45730
Nastasya_Kennedy,	Councillor,	12,		105014,		17529
Gerald_B_Toney,		Councillor,	3,		39216,		6466

226,			Mattagami_First_Nation,	KPMG_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Walter_Naveau,		Chief,		12,			49995,		16247
Jennifer_Constant,	Councillor,	12,			34451,		9102
James_Naveau,		Councillor,	12,			65535,		4893
Larry_Naveau,		Councillor,	12,			48377,		2032
Bruce_Mckay,		Councillor,	12,			11000,		2490
Leonard_Naveau_Sr,	Councillor,	12,			12000,		1877

289,			Canupawakpa_Dakota_Nation,	Chalupiak_&_Associates
Name,			Position,	Number_of_Months,	Wages_&_Honoraria,	Meetings_&_Travel,	Other
Delbert_Cruise,		Chief,		3,			8092,			2603,			675
Frank_Brown,		Chief*,		6,			17802,			14357,			13450
Darrell_Brown,		Councillor,	3,			6684,			4485,			615
Mervin_Demas,		Councillor*,	9,			29386,			9371,			1137
Samuel_Hapa,		Councillor,	3,			6684,			3810,			430
Gerald_Sandy,		Councillor*,	9,			29410,			2315,			200

351,			Fond_du_Lac_Denesuline_First_Nation,	MNP_LLP,	*
Name_NA,		Title_NA,	#_of_Months,	Honorarium,	Other_Per_Diems,	Travel,	Other
Earl_Lidguerre,		Chief,		12,		70500,		6060,			45037,	0
Willie_John_Laurent,	Councillor,	12,		42250,		2750,			15128,	900
Georgie_McDonald,	Councillor,	12,		42250,		5860,			24341,	900
Leonard_Adam,		Councillor,	6,		22323,		4860,			9280,	450
Rita_Adam,		Councillor,	6,		22503,		4710,			14178,	450
William_Adam,		Councillor,	6,		22326,		4160,			5518,	450
Marilyn_Fern,		Councillor,	6,		22000,		4660,			5272,	450
Lucy_Mercredi,		Councillor,	6,		21000,		3628,			15772,	450
Justin_Mercredi,	Councillor,	6,		21000,		2250,			9328,	525
Joseph_Martin,		Councillor,	6,		21000,		2750,			13132,	450
Napoleon_Pacquette,	Councillor,	6,		21000,		6437,			12891,	450

367,				Keeseekoose_First_Nation,	Chalupiak_&_Associates,	*
Name,				Position,	Length_of_Service,	Salary,	Honoraria,	Meetings_&_Travel,	Other
Leonard_R_Keshane,		Chief,		12,			52203,	0,		40315,			6420
David_Kakakaway_Sr,		Councillor,	12,			0,	42038,		24137,			20950
Greg_Kakakaway,			Councillor,	12,			0,	32900,		23708,			2440
Bernadette_Keshane,		Councillor,	12,			46694,	0,		30739,			782
Beverly_R_Keshane,		Councillor,	12,			56339,	0,		32172,			1500
Cuthbert_Keshane,		Councillor,	12,			0,	31500,		26319,			0
Gerald_H_Keshane,		Councillor,	12,			36004,	0,		28349,			1405
Darlene_Masney,			Councillor,	12,			0,	35750,		21787,			360
Alvin_Musqua_Sr,		Councillor,	12,			0,	29000,		31351,			0
Alvin_T_Musqua,			Councillor,	12,			0,	23500,		34348,			0
Kevin_Musqua,			Councillor,	12,			0,	26500,		22469,			2430
Gerald_A_Straightnose,		Councillor,	12,			0,	35613,		29856,			24898
Seraphine_Straightnose,		Councillor,	12,			50003,	0,		33422,			25681

381,			Muscowpetung_First_Nation,	Chalupiak_&_Associates
Name,			Position,	Length_of_Service,	Salary/Council_Component,	Meeting_&_Honorariums,	Travel,	Other
Todd_Cappo,		Chief,		12,			81250,				11745,			17431,	29201
Myke_Agecoutay,		Councillor,	12,			36000,				5200,			3681,	143
Kamao_Cappo,		Councillor,	12,			36200,				9802,			4727,	6525
Stanley_Poitras_Jr,	Councillor,	12,			35018,				7361,			2265,	3400
Keith_Pratt,		Councillor,	12,			30095,				10695,			1089,	8945
Byron_Toto,		Councillor,	12,			36330,				9032,			2065,	5270

382,					Okanese_First_Nation,	Dudley_&_Company_LLP
Name_of_Individual,			Position_Title,	Number_of_Months,	Remuneration,	Expenses
Marie-Anne_Daywalker-Pelletier,		Chief,		12,			64440,		8101
Daniel_Walker,				Councillor,	12,			48150,		23862
Ron_Elliott,				Councillor,	12,			55251,		10831
Richard_Stonechlld,			Councillor,	12,			49761,		13960
Penny_Tuckanow,				Councillor,	11,			42021,		16078

751,			Teetl'it_Gwich'in_Council,	Paul_Teoh
Name,			Position_Title,		Number_of_Months,	Remuneration,	Expenses
William_Koe,		Chief,			12,			55813,		3821
Elizabeth_Wright,	Sub-chief,		4,			1438,		500
Ruby_Koe,		Sub-chief,		8,			5965,		1166
Leslie_P_Blake,		Council_Member,		12,			1363,		973
Susan_Blake,		Council_Member,		8,			838,		788
Johnny_Charlie_Jr,	Council_Member,		4,			987,		0
Marion_Greenland,	Council_Member,		8,			638,		1089
Phillip_J_Kay,		Council_Member,		8,			1000,		1089
Bobbi_R_Koe,		Youth_Representative,	6,			825,		1089
Eileen_M_Koe,		Council_Member,		2,			225,		1636
Ruby_Koe,		Council_Member,		4,			625,		0
Wanda_Pascal,		Council_Member,		4,			1288,		0
Abraham_Stewart_Jr,	Elder_Representative,	4,			1288,		0
Delores_Vittrekwa,	Youth_Representative,	4,			638,		0
Mary_R_Wilson,		Council_Member,		8,			863,		943
Abraham_Wilson,		Council_Member,		4,			1013,		0
Mary_Teya,		Elder_Representative,	1,			50,		0
Robert_Alexie_Sr,	Elder_Representative,	1,			50,		0

752,			Fort_Good_Hope_Dene_Community_Council,	Paul_Teoh
Name,			Position_Title,		Number_of_Months,	Remuneration,	Expenses
Wilfred_McNeely_Jr,	Chief,			4,			13154,		0
Greg_Laboucan,		Chief,			8,			26516,		0
Charlie_Burnaby,	Council_Member,		12,			11513,		0
Francisco_Ellton,	Council_Member,		11,			4870,		0
Robert_Bourassa,	Council_Member,		9,			2150,		0
Karen_Caesar,		Council_Member,		3,			650,		0
Bonnie_Kakfwi,		Council_Member,		3,			650,		0
Dwayne_Burnaby,		Council_Member,		3,			900,		0
Charles_McNeely_Jr,	Council_Member,		10,			3100,		0
Sharon_Pierrot,		Councii_Member,		4,			1050,		0
Angela_Grandjambe,	Council_Member,		12,			6100,		0
Beverly_Masuzumi,	Council_Member,		9,			2760,		0
Jacinta_Grandjambe,	Council_Member,		9,			4450,		0

770,			Jean_Mary_River_First_Nation,	Paul_Teoh
Name,			Position_Title,		Number_of_Months,	Remuneration,	Expenses
Stanley_Sanguez,	Chief,			12,			88463,		8304
Gerald_Grossetete,	Council_Member,		12,			55164,		0
Gladys_Norwegian,	Council_Member,		12,			2718,		1378
Yvonne_Norwegian,	Council_Member,		12,			5577,		0
Debbie_Matheson,	Council_Member,		12,			2118,		0
Aaron_McNab,		Council_Member,		12,			2625,		0
Angus_Sanguez,		Council_Member,		12,			24288,		0

149,			Grassy_Narrows_First_Nation,	MNP_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Simon_Fobister,		Chief,		12,			60618,		31644
Randy_Fobister,		Council,	12,			38600,		14580
Rudy_Turtle,		Council,	12,			38600,		21276
Lucille_McKenzie,	Council,	12,			38240,		16016
William_Fobister_Sr,	Council,	12,			38600,		5796

152,			Northwest_Angle_#37_First_Nation,	BDO_Canada_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Aileen_Oshie-White,	Chief,		12,			52077,		5070
Rhonda_Nash,		Councillor,	12,			52000,		7604
Don_Kavanaugh,		Councillor,	12,			52000,		11170

158,			Naotkamegwanning_First_Nation,	BDO_Canada_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Joyce_White,		Chief,		8,			47077,		3312
Howard_Kabestra,	Chief,		4,			23538,		9867
Howard_Copenace,	Councillor,	12,			16154,		2341
Garnet_Namaypoke,	Councillor,	12,			30000,		3618
Melanie_Copenace,	Councillor,	12,			30032,		11144
Ryan_White,		Councillor,	12,			19615,		5531
Delores_Medicine,	Councillor,	12,			10385,		10520

159,			Mohawk_Council_of_Akwesasne,	Welch_LLP
Name_NA,		Position_Title,	Number_of_Months,	Remuneration,	Expenses
April_Adams-Phillips,	District_Chief,	7,			34976,		910
Abram_Benedict,		District_Chief,	12,			58962,		14292
Brian_David,		District_Chief,	12,			67059,		17750
Joanne_Jocko,		Distrcit_Chief,	12,			67024,		14471
Larry_King,		District_Chief,	12,			67475,		2792
Joe_Lazore,		District_Chief,	12,			67057,		4499
Karen_Loran,		District_Chief,	12,			66239,		12247
Michael_Mitchell,	Grand_Chief,	12,			106953,		25250
Florence_Phillips,	District_Chief,	12,			67263,		3430
Julie_Phillips-Jacobs,	District_Chief,	12,			61550,		6343
William_Sunday,		District_Chief,	12,			58142,		4062
Steve_Thomas,		District_Chief,	12,			58778,		10804
Louise_Thompson,	Distrcit_Chief,	10,			51818,		3845

173,			Zhiibaahaasing_First_Nation,	KPMG_LLP
Name_of_Individual,	Position/Title,	Number_of_Months,	Remuneration,	Expenses
Irene_Kells,		Chief,		12,			68214,		26087
Melody_Antoine,		Councillor,	12,			38553,		12859
Kevin_Mossip,		Councillor,	12,			121398,		13680
Bobbi-Sue_Kells,	Councillor,	12,			47886,		8819

23,			Eskasoni_Band_Council,			MGM_&_Associates
Name,			Position,	Band_Council_Salaried_Position,	Number_of_Months,	Band_Council_Honoraria,	Board_Director_Fees,	Band_Salary,	Pension_Premiums,	Chief_&_Council_Travel,	Contractor_Payments_&_Rent,	Staff_Travel_&_Other
Leroy_Denny,		Chief,		n/a,				12,			99000,			2800,			0,		17226,			14636,			0,				0
John_Frank_Toney,	Councillor,	n/a,				12,			51000,			3200,			0,		8874,			5779,			26061,				0
Bertram_Bernard,	Councillor,	Fisheries_Co-ordinator,		12,			51000,			1000,			65762,		8874,			6279,			0,				8803
Eldon_Gould,		Councillor,	n/a,				12,			51000,			1000,			0,		8874,			8057,			141280,				0
Charles_B_Young,	Councillor,	Building_Manager,		12,			51000,			1000,			24245,		8874,			6108,			0,				0
Derek_Johnson,		Councillor,	Arena_Manager,			12,			51000,			1000,			39968,		8874,			6000,			0,				1512
Barry_Francis,		Councillor,	n/a,				12,			51000,			1250,			0,		8874,			6186,			65000,				0
Gerald_Francis,		Councillor,	n/a,				12,			51000,			1000,			0,		8874,			6000,			0,				0
Chris_Stevens,		Councillor,	Education_IT,			12,			51000,			750,			48465,		8874,			6791,			0,				0
Dion_Denny,		Councillor,	Crisis_Centre_Councillor,	12,			51000,			1000,			23423,		8874,			7451,			0,				500
Allan_Jeddore,		Councillor,	School_Bus_Driver,		12,			51000,			1250,			35783,		8874,			6756,			0,				0
Leon_Denny,		Councillor,	Fisheries_Co-ordinator,		12,			51000,			1600,			17993,		8874,			6279,			0,				5107
Oliver_Denny_Jr,	Councillor,	School_Maintenance,		12,			51000,			1250,			33691,		8874,			6890,			0,				0

277,			Poplar_River_First_Nation,	MNP_LLP
Name_NA,		Position,	Number_of_Months,	Remuneration,	Expenses
Clifford_Bruce,		Chief,		12,			67208,		27035
Guy_Douglas,		Councillor,	12,			41400,		14400
Irvin_Franklin,		Councillor,	12,			41400,		2619
Emile_Mason,		Councillor,	12,			47309,		19355
Boniface_Hudson,	Councillor,	12,			43856,		9395
Roy_Bittern,		Councillor,	12,			39021,		11433
Langford_Mason,		Councillor,	12,			41400,		3118

279,			O-Chi-Chak-Ko-Sipi_First_Nation,	Zaplitny_&_Zamrykut
Name_of_Individual,	Position,	Number_of_Months,	Salary,	Honoraria,	Other,		Travel
Eugene_Eastman,		Chief,		12,			0,	52579,		0,		7432
Don_Racette,		Councillor,	12,			0,	50870,		0,		6492
Mike_Ahmo,		Councillor,	12,			0,	43507,		0,		1962

283,			Sandy_Bay_Ojibway_First_Nation,		Collins_Barrow_LLP
Name_of_Individual,	Position,	Number_of_Months,	Remuneration,	Expenses
Russell_V_Beaulieu,	Chief,		12,			92303,		34212
Herman_Richard,		Councillor,	12,			77358,		18666
Lance_Roulette,		Councillor,	12,			77358,		27781
Christopher_Racette,	Councillor,	12,			77358,		27885
Randal_Roulette,	Councillor,	12,			77358,		21978

298,			St._Theresa_Point_First_Nation,		Collins_Barrow_LLP
Name_of_Individual,	Position,	Number_of_Months,	Remuneration,	Expenses
Eugene_Wood,		Chief,		11,			75289,		74294
Michael_John_Harper,	Councillor,	12,			52000,		74949
Marie_A_Wood,		Councillor,	12,			52000,		59021
Rosaire_Mason,		Councillor,	12,			52000,		44329
Mary_Jane_Monias,	Councillor,	12,			52000,		52756
Jackson_Taylor,		Councillor,	12,			52000,		45091
Jack_Flett,		Councillor,	11,			50000,		74808
Eddy_Mark_Wood,		Councillor,	11,			50000,		54793
Joe_Etienne_Harper,	Councillor,	11,			50000,		50232
David_McDougall,	Chief,		1,			4615,		5351
Charles_Monias,		Councillor,	1,			2000,		2796
Jennifer_Harper,	Councillor,	1,			2000,		2064
Jerr_McDougall,		Councillor,	1,			2000,		1500

303,			Sayisi_Dene_First_Nation,	Zaplitny_&_Zamrykut
Name_NA,		Title_NA,	Number_of_Months,	Salary,	Honoraria,	Travel_Expenses,	Other
Jimmy_Thorassie,	Chief,		2,			0,	7860,		731,			0
Tony_Powderhorn,	Councillor,	3,			0,	18750,		6494,			0
Christopher_Hart,	Councillor,	3,			0,	18750,		2966,			0
Steven_Thorassie,	Councillor,	3,			0,	13760,		4097,			0
Peter_Thorassie,	Chief,		9,			69120,	6150,		19015,			0
Walter_Duck,		Councillor,	9,			0,	41000,		2304,			0
Jimmy_Clipping,		Councillor,	9,			0,	41000,		2304,			0
Jarred_Yassie,		Councillor,	9,			0,	42000,		4839,			0

314,			Sapotaweyak_Cree_Nation,	Heartland_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Nelson_Genaille,	Chief,		12,			65000,		26665
Augustus_Chartrand,	Councillor,	12,			35000,		11679
Wilfred_Cook,		Councillor,	12,			35000,		4355
Michelle_Audy,		Councillor,	12,			35000,		10046
Louella_Leaske,		Councillor,	12,			35000,		10474
Reynold_Cook,		Councillor,	12,			35000,		20009

380,			Nekaneet_First_Nation,	Chalupiak_&_Associates
Name,			Position,	Number_of_Months,	Salary_&_Honoraria,	Travel_&_Meetings,	Other
Jordi_Fourhorns,	Chief,		12,			69600,			60248,			55488
Harry_Buffalocalf,	Councillor,	12,			39500,			4033,			4050
Joseph_Daniel,		Councillor,	12,			38000,			8056,			14700
Wesley_Daniel,		Councillor,	12,			35000,			13838,			15157

401,			Clearwater_River_Dene_Nation,		HNG_Accounting_Group
Name,			Position,	#_of_Months,	Salaries/Honoraria,	Phone_Allowance,	Travel
Teddy_Clarke,		Chief,		9,		112075,			4000,			41042
Teddy_Clarke,		Councillor,	3,		25843,			0,			0
Peggy_Piche,		Councillor,	12,		74670,			2298,			54000
Bob_Piche,		Councillor,	12,		58600,			2000,			54543
Brian_Lemaigre,		Councillor,	12,		66019,			2300,			54090
Gabrielle_Fontaine,	Councillor,	3,		30664,			700,			20931
Lester_Herman,		Councillor,	9,		59167,			100,			48011
Laurie_Lemaigre,	Councillor,	9,		47680,			250,			27031

434,			Sunchild_First_Nation,			EY_LLP
Name,			Position,	#_months,	Wages,	Other_Remuneration,	Travel_and_Expenses
Jonathan_Frencheater,	Chief,		12,		93220,	12800,			42597
Edgar_Bigchild,		Councilor,	12,		79440,	14319,			39654
Paul_Bigchild,		Councilor,	12,		81047,	15893,			52998
Lisa_Daychief,		Councilor,	12,		82592,	13200,			60786
Edwin_Frencheater,	Councilor,	12,		82134,	15000,			41490
Clint_McHugh,		Councilor,	12,		81047,	12900,			57824

545,			West_Moberly_First_Nation,	KPMG_LLP,	*
Name_of_Individual,	Position_Title,		Number_of_Months,	Actual_Salary,	Other_Remuneration_Non_Monetary_Pension,	Other_Remuneration_Non_Monetary_Benefits,	Other_Remuneration,	Other_Remuneration_Honorariums,	Expenses_Reimbursed_as_part_of_Other_Remuneration,	Other_Remuneration_Travel,	Expenses_Reimbursed_as_part_of_Other_Remuneration_Travel,	Other_Remuneration_Training,	Expenses_Reimbursed_as_part_of_Training_Remuneration
Roland_Willson,		Chief_Councillor,	12,			76133,		4187,						0,						999,			1200,				999,							13099,				0,								0,				0
Kyle_Brown,		Councillor,		12,			68084,		0,						0,						400,			1200,				400,							7579,				0,								0,				0
Dean_Dokkie,		Councillor,		12,			69111,		3801,						0,						750,			1200,				750,							13989,				0,								0,				0
Laura_Webb,		Councillor,		12,			68084,		3745,						0,						100,			1200,				100,							7617,				0,								0,				0
Clarence_Willson,	Councillor,		12,			70659,		3886,						0,						1299,			1200,				1299,							10969,				0,								0,				0

570,			Shxwha:y_Village,	LLT_LLP
Name,			Position/Title,	#_of_Months,	Salary,	Council_Honoraria,	Mileage_Expense,	Meetings_&_Travel_Expense,	Project_Management_&_Other
Tina_Sam,		Chief,		12,		47854,	66400,			12205,			13665,				0
William_Rabang_Sr,	Councillor,	12,		0,	57700,			5902,			16316,				0
Precious_Aure,		Councillor,	12,		0,	34200,			2253,			2750,				0
Robert_Gladstone,	Councillor,	12,		0,	50150,			4430,			3252,				0
Daniel_Rapada,		Councillor,	12,		0,	47150,			7916,			2750,				0
Anthony_Aure,		Councillor,	12,		0,	8750,			0,			0,				0

571,			Skowkale_First_Nation,	Teresa_I_Klassen_Inc.
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Willy_Hall,		Chief,		12,			11000,		300
Jeffrey_Point,		Councillor,	12,			5750,		4258
Gordon_Hall,		Councillor,	12,			3200,		0
Gerald_Sepass,		Councillor,	12,			3200,		0
James_Archie,		Councillor,	12,			27480,		752

640,			Beecher_Bay_First_Nation,		Morrow_&_Co.
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Russell_Chipps,		Chief,		12,			40235,		9128
Gordon_Charles,		Councilor,	12,			41400,		5314
Bernice_Milette,	Councilor,	12,			51372,		2562

757,			Liidlii_Kue_First_Nation,	Biswanath_Chakrbarty_&_Co.
Name_of_Individual,	Position_Title,	Number_of_Months,	Salary,	Honoraria,	Other_Remuneration,	Travel_Expenses
Jim_Antoine,		Councillor,	12,			0,	1000,		0,			0
John_D_Antoine,		Councillor,	12,			0,	200,		0,			0
Emma_Amundson,		Councillor,	12,			0,	2000,		0,			0
Cindy_Browning,		Councillor,	12,			0,	1300,		0,			0
Betty_Hardisty,		Councillor,	12,			0,	1700,		0,			0
Steven_Jose,		Councillor,	12,			0,	4850,		0,			0
William_Michaud,	Councillor,	12,			0,	900,		0,			0
Bertha_Norwegian,	Councillor,	12,			0,	1600,		0,			0
Minnie_C_Letcher,	Chief,		12,			82706,	0,		900,			0
Jonathan_Tsetso,	Councillor,	12,			0,	1750,		0,			0

764,			Lutsel_K'e_Dene_First_Nation,		MNP_LLP
Name,			Position,	Number_of_Months,	Remuneration,	Expenses
Dora_Enzoe,		Chief,		12,			87443,		6324
Doris_Catholique,	Councilor,	12,			29127,		5675
Emiiy_Saunders,		Councilor,	12,			26875,		7443
Ron_Fatte,		Councilor,	12,			23183,		1825
George_Marlowe,		Councilor,	12,			18925,		6810
Stephanie_Poole,	Councilor,	12,			22051,		494
Deserae_Jonasson,	Councilor,	12,			10118,		732

766,			Nahanni_Butte_Dene_Band,	Paul_Teoh
Name,			Position_Title,		Number_of_Months,	Remuneration,	Expenses
Michael_Matou,		Chief,			12,			63965,		570
Peter_Marcellais,	Council_Member,		12,			21543,		607
Jayne_Konisenta,	Council_Member,		12,			18928,		3294
Joan_Ekotla,		Council_Member,		12,			5991,		268
Lorraine_Vital,		Council_Member,		12,			4650,		0
James_Betsaka,		Council_Member,		12,			82319,		7510

780,			Inuvik_Native_Band,	Paul_Teoh
Name,			Position_Title,		Number_of_Months,	Remuneration,	Expenses
Herbert_Blake,		Chief,			12,			74420,		1917
Duane_DeBastien,	Council_Member,		12,			2200,		0
James_B_Firth,		Council_Member,		12,			1400,		1200
Richard_Firth,		Council_Member,		12,			1000,		0
Bernice_Furlong,	Council_Member,		12,			3800,		1035
Melba_Mitchell,		Council_Member,		12,			4800,		468
Richard_Ross_Jr,	Council_Member,		12,			4200,		446
